Total Accesses:,7086622,,10.00%
Frames,Missees,Miss Rate,0.1
1,6188885,0.873319,0.1
2,4683848,0.660942,0.1
3,4394631,0.620131,0.1
4,4241057,0.59846,0.1
5,4132968,0.583207,0.1
6,4054124,0.572081,0.1
7,3971934,0.560483,0.1
8,3837519,0.541516,0.1
9,3623384,0.511299,0.1
10,3394325,0.478976,0.1
11,3191157,0.450307,0.1
12,3032253,0.427884,0.1
13,2924551,0.412686,0.1
14,2832445,0.399689,0.1
15,2737830,0.386338,0.1
16,2642349,0.372864,0.1
17,2552119,0.360132,0.1
18,2469757,0.34851,0.1
19,2391412,0.337454,0.1
20,2315283,0.326712,0.1
21,2239430,0.316008,0.1
22,2165604,0.30559,0.1
23,2096116,0.295785,0.1
24,2032999,0.286878,0.1
25,1977586,0.279059,0.1
26,1930475,0.272411,0.1
27,1890627,0.266788,0.1
28,1856798,0.262015,0.1
29,1828575,0.258032,0.1
30,1804383,0.254618,0.1
31,1783329,0.251647,0.1
32,1765110,0.249076,0.1
33,1749232,0.246836,0.1
34,1734684,0.244783,0.1
35,1721689,0.242949,0.1
36,1709601,0.241243,0.1
37,1698313,0.239651,0.1
38,1687757,0.238161,0.1
39,1677729,0.236746,0.1
40,1668127,0.235391,0.1
41,1658724,0.234064,0.1
42,1649722,0.232794,0.1
43,1641078,0.231574,0.1
44,1632911,0.230422,0.1
45,1624845,0.229283,0.1
46,1617064,0.228185,0.1
47,1609196,0.227075,0.1
48,1601748,0.226024,0.1
49,1594285,0.224971,0.1
50,1587092,0.223956,0.1
51,1580044,0.222962,0.1
52,1573097,0.221981,0.1
53,1566270,0.221018,0.1
54,1559689,0.220089,0.1
55,1553097,0.219159,0.1
56,1546743,0.218262,0.1
57,1540532,0.217386,0.1
58,1534498,0.216534,0.1
59,1528497,0.215688,0.1
60,1522641,0.214861,0.1
61,1516728,0.214027,0.1
62,1511047,0.213225,0.1
63,1505454,0.212436,0.1
64,1499799,0.211638,0.1
65,1494274,0.210858,0.1
66,1488910,0.210102,0.1
67,1483619,0.209355,0.1
68,1478435,0.208623,0.1
69,1473326,0.207902,0.1
70,1468292,0.207192,0.1
71,1463251,0.206481,0.1
72,1458379,0.205793,0.1
73,1453426,0.205094,0.1
74,1448567,0.204409,0.1
75,1443884,0.203748,0.1
76,1439064,0.203068,0.1
77,1434422,0.202413,0.1
78,1429922,0.201778,0.1
79,1425505,0.201154,0.1
80,1421065,0.200528,0.1
81,1416702,0.199912,0.1
82,1412572,0.199329,0.1
83,1408402,0.198741,0.1
84,1404339,0.198168,0.1
85,1400346,0.197604,0.1
86,1396396,0.197047,0.1
87,1392545,0.196503,0.1
88,1388665,0.195956,0.1
89,1385041,0.195444,0.1
90,1381446,0.194937,0.1
91,1377871,0.194433,0.1
92,1374400,0.193943,0.1
93,1370808,0.193436,0.1
94,1367472,0.192965,0.1
95,1364105,0.19249,0.1
96,1360741,0.192015,0.1
97,1357440,0.19155,0.1
98,1354250,0.1911,0.1
99,1351211,0.190671,0.1
100,1348118,0.190234,0.1
101,1345015,0.189796,0.1
102,1342018,0.189373,0.1
103,1339033,0.188952,0.1
104,1336007,0.188525,0.1
105,1332981,0.188098,0.1
106,1330097,0.187691,0.1
107,1327094,0.187268,0.1
108,1324279,0.18687,0.1
109,1321415,0.186466,0.1
110,1318623,0.186072,0.1
111,1315814,0.185676,0.1
112,1313181,0.185304,0.1
113,1310421,0.184915,0.1
114,1307698,0.184531,0.1
115,1304920,0.184139,0.1
116,1302211,0.183756,0.1
117,1299540,0.183379,0.1
118,1296848,0.182999,0.1
119,1294208,0.182627,0.1
120,1291631,0.182263,0.1
121,1288998,0.181892,0.1
122,1286443,0.181531,0.1
123,1283975,0.181183,0.1
124,1281492,0.180833,0.1
125,1279043,0.180487,0.1
126,1276609,0.180144,0.1
127,1274154,0.179797,0.1
128,1271737,0.179456,0.1
129,1269299,0.179112,0.1
130,1266926,0.178777,0.1
131,1264505,0.178436,0.1
132,1262174,0.178107,0.1
133,1259739,0.177763,0.1
134,1257334,0.177424,0.1
135,1255069,0.177104,0.1
136,1252773,0.17678,0.1
137,1250536,0.176464,0.1
138,1248257,0.176143,0.1
139,1245909,0.175811,0.1
140,1243712,0.175501,0.1
141,1241460,0.175184,0.1
142,1239275,0.174875,0.1
143,1237056,0.174562,0.1
144,1234847,0.17425,0.1
145,1232641,0.173939,0.1
146,1230421,0.173626,0.1
147,1228301,0.173327,0.1
148,1226137,0.173021,0.1
149,1224126,0.172738,0.1
150,1222050,0.172445,0.1
151,1219938,0.172147,0.1
152,1217846,0.171851,0.1
153,1215776,0.171559,0.1
154,1213700,0.171266,0.1
155,1211613,0.170972,0.1
156,1209555,0.170681,0.1
157,1207544,0.170398,0.1
158,1205574,0.17012,0.1
159,1203552,0.169834,0.1
160,1201563,0.169554,0.1
161,1199641,0.169282,0.1
162,1197749,0.169016,0.1
163,1195784,0.168738,0.1
164,1193791,0.168457,0.1
165,1191879,0.168187,0.1
166,1189961,0.167917,0.1
167,1188117,0.167656,0.1
168,1186299,0.1674,0.1
169,1184482,0.167143,0.1
170,1182645,0.166884,0.1
171,1180789,0.166622,0.1
172,1178946,0.166362,0.1
173,1177150,0.166109,0.1
174,1175404,0.165862,0.1
175,1173560,0.165602,0.1
176,1171677,0.165336,0.1
177,1169906,0.165087,0.1
178,1168133,0.164836,0.1
179,1166423,0.164595,0.1
180,1164639,0.164343,0.1
181,1162869,0.164094,0.1
182,1161129,0.163848,0.1
183,1159374,0.1636,0.1
184,1157607,0.163351,0.1
185,1155870,0.163106,0.1
186,1154118,0.162859,0.1
187,1152399,0.162616,0.1
188,1150798,0.16239,0.1
189,1149051,0.162144,0.1
190,1147405,0.161911,0.1
191,1145755,0.161679,0.1
192,1144156,0.161453,0.1
193,1142475,0.161216,0.1
194,1140821,0.160982,0.1
195,1139218,0.160756,0.1
196,1137503,0.160514,0.1
197,1135924,0.160291,0.1
198,1134316,0.160064,0.1
199,1132749,0.159843,0.1
200,1131202,0.159625,0.1
201,1129739,0.159419,0.1
202,1128189,0.1592,0.1
203,1126646,0.158982,0.1
204,1125141,0.15877,0.1
205,1123609,0.158554,0.1
206,1122157,0.158349,0.1
207,1120563,0.158124,0.1
208,1119077,0.157914,0.1
209,1117564,0.157701,0.1
210,1116062,0.157489,0.1
